id,kind,status,role,reason,case_elapsed_seconds,bound_exceeded,prompt_tokens,new_tokens,past,profiled,model_first_token_seconds,prefill_seconds,prefill_tokens_per_second,continuation_tokens,continuation_seconds,continuation_tokens_per_second,workspace_bytes,input_bytes,output_bytes,jobs,traffic_scope,model_seconds,model_cycles,delivered_seconds,host_minus_model_seconds,model_tokens_per_second,delivered_tokens_per_second
cached_p1_plain_r2,cached,PASS,injected_valid_cache,,11.218998794443905,False,,1,1,False,,,,,,,2026052,134716620,1968068,9701,"packet word counters modulo 2^32, multiplied by 4; not total DDR traffic",8.42674265934066,766833582,9.478308702353388,1.0515660430127287,0.11866981589755154,0.10550405472146186
cached_p8_plain_r1,cached,PASS,injected_valid_cache,,13.359586520120502,False,,1,8,False,,,,,,,2026052,134801868,1976132,9701,"packet word counters modulo 2^32, multiplied by 4; not total DDR traffic",8.688231648351648,790629080,9.74618561193347,1.0579539635818218,0.11509822026784039,0.10260424332321101
cached_p8_plain_r2,cached,PASS,injected_valid_cache,,11.91798296617344,False,,1,8,False,,,,,,,2026052,134801868,1976132,9701,"packet word counters modulo 2^32, multiplied by 4; not total DDR traffic",8.688265439560439,790632155,9.746368877124041,1.0581034375636023,0.11509777261715343,0.1026023140112341
cached_p32_plain_r1,cached,PASS,injected_valid_cache,,14.533230798784643,False,,1,32,False,,,,,,,2026052,135405516,2022212,9989,"packet word counters modulo 2^32, multiplied by 4; not total DDR traffic",9.929912692307692,903622055,10.990385255776346,1.0604725634686538,0.10070581997912834,0.0909886211199392
cached_p32_plain_r2,cached,PASS,injected_valid_cache,,13.094446417409927,False,,1,32,False,,,,,,,2026052,135405516,2022212,9989,"packet word counters modulo 2^32, multiplied by 4; not total DDR traffic",9.93429101098901,904020482,10.98626693803817,1.0519759270491598,0.10066143611998385,0.09102272916177395
cached_p128_plain_r1,cached,PASS,injected_valid_cache,,19.497339247260243,False,,1,128,False,,,,,,,2026052,137506764,2188100,10853,"packet word counters modulo 2^32, multiplied by 4; not total DDR traffic",14.5958830989011,1328225362,15.650507252197713,1.0546241532966132,0.06851246979878102,0.06389569257313213
cached_p128_plain_r2,cached,PASS,injected_valid_cache,,17.83353034593165,False,,1,128,False,,,,,,,2026052,137506764,2188100,10853,"packet word counters modulo 2^32, multiplied by 4; not total DDR traffic",14.595877021978023,1328224809,15.64837770210579,1.0525006801277677,0.06851249832361775,0.06390438798428484
cached_p512_plain_r1,cached,PASS,injected_valid_cache,,39.286737537011504,False,,1,512,False,,,,,,,2026052,145911756,2851652,14309,"packet word counters modulo 2^32, multiplied by 4; not total DDR traffic",33.432175923076926,3042328009,34.485748728271574,1.0535728051946478,0.029911304675497925,0.02899748553756049
cached_p512_plain_r2,cached,PASS,injected_valid_cache,,38.155223144218326,False,,1,512,False,,,,,,,2026052,145911756,2851652,14309,"packet word counters modulo 2^32, multiplied by 4; not total DDR traffic",33.431910076923074,3042303817,34.49316563131288,1.0612555543898026,0.029911542526260455,0.028991250344740774
cached_p1023_plain_r1,cached,PASS,injected_valid_cache,,65.86373584670946,False,,1,1023,False,,,,,,,2026052,156947916,3726020,18773,"packet word counters modulo 2^32, multiplied by 4; not total DDR traffic",58.785511021978024,5349481503,59.84214008972049,1.0566290677424632,0.017010994420481127,0.01671063231530012
cached_p1023_plain_r2,cached,PASS,injected_valid_cache,,64.47509687114507,False,,1,1023,False,,,,,,,2026052,156947916,3726020,18773,"packet word counters modulo 2^32, multiplied by 4; not total DDR traffic",58.78784825274725,5349694191,59.84057711903006,1.0527288662828056,0.0170103181137144,0.016711068778813423
cached_p13_profile_r1,cached,PASS,injected_valid_cache,,13.722773207817227,False,,1,13,True,,,,,,,2026052,134861772,1981892,9701,"packet word counters modulo 2^32, multiplied by 4; not total DDR traffic",8.924780835164835,812155056,9.981277984101325,1.05649714893649,0.11204756939911238,0.1001875713303296
cached_p128_profile_r1,cached,PASS,injected_valid_cache,,19.482978479005396,False,,1,128,True,,,,,,,2026052,137506764,2188100,10853,"packet word counters modulo 2^32, multiplied by 4; not total DDR traffic",14.626621142857143,1331022524,15.6875667469576,1.060945604100457,0.06836848990843974,0.06374474870004534
cached_p1023_profile_r1,cached,PASS,injected_valid_cache,,65.96843870775774,False,,1,1023,True,,,,,,,2026052,156947916,3726020,18773,"packet word counters modulo 2^32, multiplied by 4; not total DDR traffic",58.83873535164835,5354324917,59.90436818404123,1.065632832392879,0.016995606619066895,0.016693273467600047
computing_g16_r1,full,PASS,optional_content_replication,,177.16994572803378,False,8,16,,False,40.39920712087912,40.328214714285714,0.19837228244983804,15,135.4053421758242,0.1107784948434491,2187332,2216415936,42758720,165723,packet byte counters modulo 2^32; not total DDR traffic,175.80455297802197,15998214321,176.8584518628195,1.053898884797519,0.09101015718290427,0.09046782798036943
