corner	pin	direction	rise_min_ns	rise_max_ns	fall_min_ns	fall_max_ns	load_min_pf	load_max_pf
min_ff_n40C_1v95	u_memory.g_read[0].g_bank[0].g_slice[0].u_sram/dout[19]	output	0.12874779020677352	0.12872204691039002	0.0677064654341919	0.0677102054980061	0.010020562396344246	0.010907561746181793
min_ff_n40C_1v95	u_memory.g_read[0].g_bank[0].g_slice[0].u_sram/dout[20]	output	0.12950709948889028	0.12948044025851146	0.06805671304288552	0.06806027269545822	0.010198598557461733	0.01108559790729928
min_ff_n40C_1v95	u_memory.g_read[0].g_bank[0].g_slice[0].u_sram/dout[21]	output	0.12903601798175401	0.1290095391626167	0.06783958117484445	0.06784325184971962	0.01008818611872124	0.010975185468558787
min_ff_n40C_1v95	u_memory.g_read[0].g_bank[0].g_slice[0].u_sram/dout[22]	output	0.1294682278052406	0.12944219307531313	0.06803883845218905	0.06804240504365566	0.010189499729542327	0.011076499079379874
min_ff_n40C_1v95	u_memory.g_read[0].g_bank[0].g_slice[0].u_sram/dout[23]	output	0.1285190426303373	0.12849339647846847	0.06760099424685251	0.06760478982181795	0.009966946904848943	0.010853947101719438
min_ff_n40C_1v95	u_memory.g_read[0].g_bank[0].g_slice[0].u_sram/dout[24]	output	0.13008830124228155	0.1300613922117222	0.06832513721466427	0.06832794746669535	0.010334758256699914	0.011221757606537461
min_ff_n40C_1v95	u_memory.g_read[0].g_bank[0].g_slice[0].u_sram/dout[25]	output	0.12982435959596472	0.12979818608815918	0.06820290859854694	0.0682063849843928	0.01027295280363761	0.011159952153475157
min_ff_n40C_1v95	u_memory.g_read[0].g_bank[0].g_slice[0].u_sram/dout[26]	output	0.12959899819975362	0.12957290795867493	0.06809797170603815	0.06810150360303524	0.010219803180263297	0.011106802530100844
min_ff_n40C_1v95	u_memory.g_read[0].g_bank[0].g_slice[0].u_sram/dout[27]	output	0.13016926425635233	0.13014231359242956	0.0683616080410232	0.06836500809903612	0.010353724171421885	0.011240723521259433
min_ff_n40C_1v95	u_memory.g_read[0].g_bank[0].g_slice[0].u_sram/dout[28]	output	0.1285069550771567	0.12848010155774858	0.06759531823163911	0.06759911380660455	0.009964027182279758	0.010851026532117305
min_ff_n40C_1v95	u_memory.g_read[0].g_bank[0].g_slice[0].u_sram/dout[29]	output	0.13139604682077533	0.13136855492312804	0.06892626053245365	0.0689293552791348	0.01064106654625075	0.011528065896088298
min_ff_n40C_1v95	u_memory.g_read[0].g_bank[0].g_slice[0].u_sram/dout[30]	output	0.13011186572597921	0.1300842905616051	0.06833432431019304	0.06833773130709986	0.010339953109765425	0.011226952459602972
min_ff_n40C_1v95	u_memory.g_read[0].g_bank[0].g_slice[0].u_sram/dout[31]	output	0.12904795287926873	0.12902209856058278	0.06784452860619794	0.0678481923421792	0.010090816156022465	0.010977815505860012
min_ff_n40C_1v95	u_memory.g_read[0].g_bank[0].g_slice[0].u_sram/din[0]	input	0.20640522624404412	0.20758605945303543	0.0959717097459567	0.0963611621052074	0.07355471483630471	0.07399103167183077
min_ff_n40C_1v95	u_memory.g_read[0].g_bank[0].g_slice[0].u_sram/din[1]	input	0.20687922208662002	0.2080609018406676	0.09623366686861701	0.0966229249388384	0.07372650667053504	0.07416281672979752
min_ff_n40C_1v95	u_memory.g_read[0].g_bank[0].g_slice[0].u_sram/din[2]	input	0.17325559042991046	0.17439956423448422	0.08740987100797071	0.08789190902858124	0.06119368521021601	0.06163009013716858
min_ff_n40C_1v95	u_memory.g_read[0].g_bank[0].g_slice[0].u_sram/din[3]	input	0.1574887720234841	0.15863733937582225	0.08024880066015427	0.08066570328368883	0.055275804820929114	0.055712108103928015
min_ff_n40C_1v95	u_memory.g_read[0].g_bank[0].g_slice[0].u_sram/din[4]	input	0.2083183903156538	0.2095020545933579	0.09699271247276542	0.09738420486682386	0.0741550782367914	0.07459138829605388
min_ff_n40C_1v95	u_memory.g_read[0].g_bank[0].g_slice[0].u_sram/din[5]	input	0.1572047908515728	0.15835036060174446	0.0806221339688662	0.08104571180833631	0.05519219250463975	0.05562849578763865
min_ff_n40C_1v95	u_memory.g_read[0].g_bank[0].g_slice[0].u_sram/din[6]	input	0.20712520587551353	0.20829964142432544	0.0963632992845298	0.096752932055022	0.07385966024984342	0.0742959703091059
min_ff_n40C_1v95	u_memory.g_read[0].g_bank[0].g_slice[0].u_sram/din[7]	input	0.20876887718568327	0.20994983529476485	0.09702569303549069	0.09741687317932346	0.07423282908508577	0.0746691255918211
min_ff_n40C_1v95	u_memory.g_read[0].g_bank[0].g_slice[0].u_sram/din[8]	input	0.20750583196171846	0.20868620720371212	0.09636681036484518	0.09675660966879107	0.07393045865170672	0.0743667687109692
min_ff_n40C_1v95	u_memory.g_read[0].g_bank[0].g_slice[0].u_sram/din[9]	input	0.20652911325580448	0.20771234732208654	0.09622570795730923	0.09661705463459569	0.07354232782648407	0.07397863788574655
min_ff_n40C_1v95	u_memory.g_read[0].g_bank[0].g_slice[0].u_sram/din[10]	input	0.17422110976106353	0.17536408436491513	0.08783284516367118	0.08831531339570375	0.061537648349437035	0.06197404650012603
min_ff_n40C_1v95	u_memory.g_read[0].g_bank[0].g_slice[0].u_sram/din[11]	input	0.2057649606257428	0.20694501667861687	0.09568536935011807	0.09607421108670522	0.07325617976811083	0.07369248305110973
min_ff_n40C_1v95	u_memory.g_read[0].g_bank[0].g_slice[0].u_sram/din[12]	input	0.16466908392409607	0.16581801209891722	0.08380089677739733	0.08422324643264645	0.05802952248498	0.058465818991715324
min_ff_n40C_1v95	u_memory.g_read[0].g_bank[0].g_slice[0].u_sram/din[13]	input	0.1663283677455496	0.1674814592567131	0.08461382983160348	0.0850416750908245	0.0581823204524011	0.0586186237354
min_ff_n40C_1v95	u_memory.g_read[0].g_bank[0].g_slice[0].u_sram/din[14]	input	0.1701604551707092	0.17131361607081175	0.08646460630812314	0.08689326341793091	0.05965278320136172	0.06008908648436062
min_ff_n40C_1v95	u_memory.g_read[0].g_bank[0].g_slice[0].u_sram/din[15]	input	0.1576241082101859	0.1587684844706061	0.08027627174111984	0.08069356988160692	0.055208502971072076	0.05564480964220277
min_ff_n40C_1v95	u_memory.g_read[0].g_bank[0].g_slice[0].u_sram/din[16]	input	0.18175407012765987	0.18272612589687043	0.09077001650314998	0.08927796696367452	0.06406913844944628	0.0645054349561816
min_ff_n40C_1v95	u_memory.g_read[0].g_bank[0].g_slice[0].u_sram/din[17]	input	0.1631841189952965	0.16433195082488083	0.08304991416796526	0.08347115360018975	0.05741957744779397	0.05785588073079287
min_ff_n40C_1v95	u_memory.g_read[0].g_bank[0].g_slice[0].u_sram/din[18]	input	0.2037324614567737	0.20491401631073103	0.0949565912011785	0.0953995077379588	0.07251125156045035	0.07294765648740292
min_ff_n40C_1v95	u_memory.g_read[0].g_bank[0].g_slice[0].u_sram/din[19]	input	0.20442847414869902	0.20560896041299515	0.09517144017312518	0.09556018476519768	0.07275796176479943	0.07319426504779833
min_ff_n40C_1v95	u_memory.g_read[0].g_bank[0].g_slice[0].u_sram/din[20]	input	0.17340824609579641	0.17455194234461402	0.08738496731774958	0.08780808025132814	0.061259509834613035	0.061695813117611936
min_ff_n40C_1v95	u_memory.g_read[0].g_bank[0].g_slice[0].u_sram/din[21]	input	0.15853066082094358	0.1596795334846135	0.08098732101613493	0.08140809554246786	0.055668533340989465	0.05610483323585658
min_ff_n40C_1v95	u_memory.g_read[0].g_bank[0].g_slice[0].u_sram/din[22]	input	0.15923687368690764	0.16038211037017192	0.08153220459883315	0.08195668449451077	0.0557939247103692	0.056230227993368104
min_ff_n40C_1v95	u_memory.g_read[0].g_bank[0].g_slice[0].u_sram/din[23]	input	0.16216379628009037	0.16331344609987752	0.08279348040485246	0.08321564270996618	0.0570814893290951	0.057517792612094
min_ff_n40C_1v95	u_memory.g_read[0].g_bank[0].g_slice[0].u_sram/din[24]	input	0.20774607034645953	0.20892704233332893	0.09652552368510925	0.09691581565052232	0.07393201719232967	0.07436832725159215
min_ff_n40C_1v95	u_memory.g_read[0].g_bank[0].g_slice[0].u_sram/din[25]	input	0.18158864689699072	0.18195879525340075	0.0882667411383764	0.08717447597117456	0.06432486108435415	0.06476116436735305
min_ff_n40C_1v95	u_memory.g_read[0].g_bank[0].g_slice[0].u_sram/din[26]	input	0.2026789847064947	0.2038597624043348	0.0945234515659088	0.09496599340241829	0.0720877350868232	0.07252414001377577
min_ff_n40C_1v95	u_memory.g_read[0].g_bank[0].g_slice[0].u_sram/din[27]	input	0.1623721573862369	0.16352212639514363	0.0828482421555421	0.08327018935494479	0.05717291467728994	0.05760921796028884
min_ff_n40C_1v95	u_memory.g_read[0].g_bank[0].g_slice[0].u_sram/din[28]	input	0.15826119581507925	0.1594074455768535	0.0806502017947075	0.08104224930027826	0.05549331610552044	0.05592961938851934
min_ff_n40C_1v95	u_memory.g_read[0].g_bank[0].g_slice[0].u_sram/din[29]	input	0.2036796842297406	0.20485987906049274	0.09487161750643125	0.09526075761545627	0.07246723295224744	0.07290353623524634
min_ff_n40C_1v95	u_memory.g_read[0].g_bank[0].g_slice[0].u_sram/din[30]	input	0.20449744675410386	0.20567963998630034	0.09534096429009153	0.09573043746602394	0.07287783386749486	0.07331413037423018
min_ff_n40C_1v95	u_memory.g_read[0].g_bank[0].g_slice[0].u_sram/din[31]	input	0.20077604856449938	0.20195856098581544	0.09385726223998248	0.09429944325400896	0.07151076334820788	0.07194716827516046
min_ff_n40C_1v95	u_memory.g_read[0].g_bank[0].g_slice[0].u_sram/wmask[0]	input	0.16483193976402077	0.16570135541460473	0.07758387682299528	0.07603184054572054	0.08068621725615399	0.08135190383753294
min_ff_n40C_1v95	u_memory.g_read[0].g_bank[0].g_slice[0].u_sram/wmask[1]	input	0.14751935784040882	0.14875416176618472	0.07212878211371176	0.0725289481251501	0.07073185217870356	0.07139753876008251
min_ff_n40C_1v95	u_memory.g_read[0].g_bank[0].g_slice[0].u_sram/wmask[2]	input	0.20129564681781176	0.2026390027998204	0.10130735139668445	0.10179999898607406	0.09610409392119337	0.09676978050257232
min_ff_n40C_1v95	u_memory.g_read[0].g_bank[0].g_slice[0].u_sram/wmask[3]	input	0.17340957836342596	0.17448295586142137	0.08765970588298089	0.08803647394417524	0.10131251306638722	0.10197819287150259
min_ff_n40C_1v95	u_memory.g_read[0].g_bank[0].g_slice[0].u_sram/addr[0]	input	0.14590030572581014	0.14661370728585865	0.07555347319998518	0.07579289279524559	0.11771578720468079	0.11834703681455616
min_ff_n40C_1v95	u_memory.g_read[0].g_bank[0].g_slice[0].u_sram/addr[1]	input	0.12894797729590124	0.1296628915348208	0.06800513624449778	0.06824516646242174	0.10287792482060326	0.10350916765421506
min_ff_n40C_1v95	u_memory.g_read[0].g_bank[0].g_slice[0].u_sram/addr[2]	input	0.12191762877034051	0.122633486698831	0.06499827759354204	0.06523890455634174	0.0966880655400848	0.09731931514996017
min_ff_n40C_1v95	u_memory.g_read[0].g_bank[0].g_slice[0].u_sram/addr[3]	input	0.1198269955482445	0.12053263942490844	0.06379103495435245	0.06402691571372188	0.09520335908508315	0.09583460869495852
min_ff_n40C_1v95	u_memory.g_read[0].g_bank[0].g_slice[0].u_sram/addr[4]	input	0.11970122115734227	0.12040454744344231	0.06293229826148661	0.06315988010374696	0.09534098499835303	0.09597224138449198
min_ff_n40C_1v95	u_memory.g_read[0].g_bank[0].g_slice[0].u_sram/addr[5]	input	0.11991781179165883	0.12062016663261232	0.0633055760590473	0.06353473996911774	0.09575912111869922	0.09639036395231101
min_ff_n40C_1v95	u_memory.g_read[0].g_bank[0].g_slice[0].u_sram/addr[6]	input	0.1200925053845836	0.12079566513722995	0.06353390036295536	0.06376592309731421	0.09588454975752864	0.09651579259114043
min_ff_n40C_1v95	u_memory.g_read[0].g_bank[0].g_slice[0].u_sram/addr[7]	input	0.12005318961172406	0.12075693223145834	0.06349728381982445	0.06372793265319032	0.0958286320304827	0.09645988164035807
min_ff_n40C_1v95	u_memory.g_read[0].g_bank[0].g_slice[0].u_sram/addr[8]	input	0.1197836690947085	0.12048738395886716	0.06341335789805669	0.06364522797674965	0.09566891549794843	0.09630015833156022
min_ff_n40C_1v95	u_memory.g_read[0].g_bank[0].g_slice[0].u_sram/we	input	0.21328955268629102	0.214374948348528	0.11945013034253549	0.11989971515635744	0.12012140143246447	0.1207533422212248
min_ff_n40C_1v95	u_memory.g_read[0].g_bank[0].g_slice[0].u_sram/ce	input	0.03785354321661494	0.03839030135455168	0.027059753743285953	0.027283793280208357	0.012460373038274478	0.012775413390478559
min_ff_n40C_1v95	u_memory.g_read[0].g_bank[0].g_slice[0].u_sram/clk	input	0.0683983633620322	0.1635645091591087	0.06950980763198444	0.1566611701475651	0.06969547687455183	0.2328063685840681
min_ff_n40C_1v95	u_memory.g_read[0].g_bank[0].g_slice[0].u_sram/rstb	input	0.0	0.0	0.0	0.0	0.08013725859117027	0.3424236263462055
min_ff_n40C_1v95	u_memory.g_read[0].g_bank[1].g_slice[0].u_sram/dout[0]	output	0.133040300998033	0.13301275358923448	0.06968388366335176	0.06968656207639867	0.011026685918784796	0.01191368611565529
min_ff_n40C_1v95	u_memory.g_read[0].g_bank[1].g_slice[0].u_sram/dout[1]	output	0.13284841282601434	0.13282096256173048	0.0695963980890113	0.06959913201320944	0.010981982060927556	0.011868981410765103
min_ff_n40C_1v95	u_memory.g_read[0].g_bank[1].g_slice[0].u_sram/dout[2]	output	0.13175950608346199	0.1317318337745732	0.06909387645359644	0.06909686711686902	0.010726361069973364	0.011613360419810911
min_ff_n40C_1v95	u_memory.g_read[0].g_bank[1].g_slice[0].u_sram/dout[3]	output	0.1312585595769633	0.13123110931267945	0.06886450437670888	0.06886761994007173	0.010609355326771444	0.011496354676608991
min_ff_n40C_1v95	u_memory.g_read[0].g_bank[1].g_slice[0].u_sram/dout[4]	output	0.131044550211179	0.13101782159186115	0.06876484798246096	0.06876801211808115	0.010558850987291406	0.011445850337128954
min_ff_n40C_1v95	u_memory.g_read[0].g_bank[1].g_slice[0].u_sram/dout[5]	output	0.13609835480821175	0.13609145754767127	0.0710885239563197	0.0710904737855067	0.01174179009637245	0.012628789446209997
min_ff_n40C_1v95	u_memory.g_read[0].g_bank[1].g_slice[0].u_sram/dout[6]	output	0.13434664491995818	0.13432563394921715	0.07028424370281172	0.07028660986563295	0.01133227931252815	0.012219278662365697
min_ff_n40C_1v95	u_memory.g_read[0].g_bank[1].g_slice[0].u_sram/dout[7]	output	0.13011844379740012	0.1300921037561409	0.06833820315188532	0.06834158933211043	0.010341780159832652	0.0112287795096702
min_ff_n40C_1v95	u_memory.g_read[0].g_bank[1].g_slice[0].u_sram/dout[8]	output	0.13389599151647502	0.1338716082432967	0.07007774915912535	0.07008022634424904	0.011227105772566425	0.012114105122403972
min_ff_n40C_1v95	u_memory.g_read[0].g_bank[1].g_slice[0].u_sram/dout[9]	output	0.13005282961664477	0.13002651733096116	0.06830820631353873	0.06831160637155165	0.010326474274475767	0.011213473624313314
min_ff_n40C_1v95	u_memory.g_read[0].g_bank[1].g_slice[0].u_sram/dout[10]	output	0.13193751646767282	0.1319097608920572	0.06917716399712504	0.06918010608814029	0.010768501806132213	0.01165550115596976
min_ff_n40C_1v95	u_memory.g_read[0].g_bank[1].g_slice[0].u_sram/dout[11]	output	0.13016117350606038	0.13013481958701334	0.06835778471048215	0.06836175375779519	0.010351946249265599	0.011238945599103146
min_ff_n40C_1v95	u_memory.g_read[0].g_bank[1].g_slice[0].u_sram/dout[12]	output	0.13282873412290286	0.13280060384701642	0.06958725262684595	0.069589993489938	0.010977342861475444	0.011864342211312991
min_ff_n40C_1v95	u_memory.g_read[0].g_bank[1].g_slice[0].u_sram/dout[13]	output	0.13007216137506106	0.13004521071113828	0.06831669951967712	0.06832069632256577	0.010331062651951044	0.011218062001788591
min_ff_n40C_1v95	u_memory.g_read[0].g_bank[1].g_slice[0].u_sram/dout[14]	output	0.1329579224496058	0.13292975054035594	0.06964635118622553	0.06964969573308721	0.0110077123807663	0.011894711730603847
min_ff_n40C_1v95	u_memory.g_read[0].g_bank[1].g_slice[0].u_sram/dout[15]	output	0.13038757573635706	0.13036051405013183	0.06846273548077875	0.06846605227206481	0.010405028110004131	0.011292027459841678
min_ff_n40C_1v95	u_memory.g_read[0].g_bank[1].g_slice[0].u_sram/dout[16]	output	0.13355416772498074	0.1335271199165433	0.06992094403468485	0.06992349754764149	0.011147261058826446	0.01203426125569694
min_ff_n40C_1v95	u_memory.g_read[0].g_bank[1].g_slice[0].u_sram/dout[17]	output	0.13114108410317016	0.1311143277282767	0.06880958303145945	0.06881271941150402	0.010581563328739083	0.01146856267857663
min_ff_n40C_1v95	u_memory.g_read[0].g_bank[1].g_slice[0].u_sram/dout[18]	output	0.13341315552306554	0.13338548321417676	0.06985666212155905	0.06985925726787912	0.011114469025306443	0.01200146837514399
min_ff_n40C_1v95	u_memory.g_read[0].g_bank[1].g_slice[0].u_sram/dout[19]	output	0.13143947041882598	0.13141193688781527	0.068946598430486	0.06894965848269763	0.01065137663128473	0.011538375981122277
min_ff_n40C_1v95	u_memory.g_read[0].g_bank[1].g_slice[0].u_sram/dout[20]	output	0.13280319899333648	0.13277506871745004	0.06957527609596781	0.06957801695905985	0.010971284034803734	0.011858283384641281
min_ff_n40C_1v95	u_memory.g_read[0].g_bank[1].g_slice[0].u_sram/dout[21]	output	0.13149056843353435	0.13146299326916022	0.06897027393648614	0.06897332011090995	0.010663396875839216	0.011550396225676763
min_ff_n40C_1v95	u_memory.g_read[0].g_bank[1].g_slice[0].u_sram/dout[22]	output	0.13258251441161661	0.13255449515803264	0.0694740445728037	0.06947684094704698	0.01091967092919574	0.011806670279033288
min_ff_n40C_1v95	u_memory.g_read[0].g_bank[1].g_slice[0].u_sram/dout[23]	output	0.13293798006852597	0.1329105020486665	0.06963749715760414	0.06964019638733276	0.011002935114943786	0.011889934464781333
min_ff_n40C_1v95	u_memory.g_read[0].g_bank[1].g_slice[0].u_sram/dout[24]	output	0.12972675711431236	0.12969993135047986	0.06815752823241539	0.06816101155715515	0.01024992028373587	0.011136919633573418
min_ff_n40C_1v95	u_memory.g_read[0].g_bank[1].g_slice[0].u_sram/dout[25]	output	0.13262804743341405	0.13260000042425446	0.06949460451544098	0.06949738701189645	0.010930213948290215	0.01181721414516071
min_ff_n40C_1v95	u_memory.g_read[0].g_bank[1].g_slice[0].u_sram/dout[26]	output	0.12958500938964335	0.12955889139298904	0.06809230262971866	0.06809581371003404	0.010216725909565922	0.01110372525940347
min_ff_n40C_1v95	u_memory.g_read[0].g_bank[1].g_slice[0].u_sram/dout[27]	output	0.13341461269078536	0.13338692650410877	0.06985716172192014	0.0698597568682402	0.011114751934310826	0.01200175213118132
min_ff_n40C_1v95	u_memory.g_read[0].g_bank[1].g_slice[0].u_sram/dout[28]	output	0.1300736601761443	0.13004734789046068	0.06831747667579435	0.06832086979491336	0.010331257469528912	0.01121825681936646
min_ff_n40C_1v95	u_memory.g_read[0].g_bank[1].g_slice[0].u_sram/dout[29]	output	0.13292554557065017	0.1328980536730029	0.06963163379225534	0.06963433996087787	0.010999974734793132	0.011886974084630679
min_ff_n40C_1v95	u_memory.g_read[0].g_bank[1].g_slice[0].u_sram/dout[30]	output	0.13238229956691328	0.13235504359165873	0.06938167401715489	0.0693845189636555	0.010872676694249125	0.011759676044086672
min_ff_n40C_1v95	u_memory.g_read[0].g_bank[1].g_slice[0].u_sram/dout[31]	output	0.13141882027056795	0.1313919389955842	0.06893689091791444	0.06893995790901997	0.010646473157553075	0.011533472507390622
min_ff_n40C_1v95	u_memory.g_read[0].g_bank[1].g_slice[0].u_sram/din[0]	input	0.20104577724833206	0.20222407082215454	0.09360871799923842	0.09399609562921185	0.07139509930519441	0.07207880397142735
min_ff_n40C_1v95	u_memory.g_read[0].g_bank[1].g_slice[0].u_sram/din[1]	input	0.18908444254783774	0.1902609320092452	0.089348625720298	0.08972837750587104	0.06674990285981605	0.06743360752604899
min_ff_n40C_1v95	u_memory.g_read[0].g_bank[1].g_slice[0].u_sram/din[2]	input	0.22143424593945582	0.22261657794953038	0.1017359668731288	0.10217997281625202	0.07884367665038708	0.07952738131662002
min_ff_n40C_1v95	u_memory.g_read[0].g_bank[1].g_slice[0].u_sram/din[3]	input	0.1790599057915898	0.1802177712617592	0.08982535548707204	0.09025129948936339	0.06293304365048019	0.0636167550929767
min_ff_n40C_1v95	u_memory.g_read[0].g_bank[1].g_slice[0].u_sram/din[4]	input	0.20028494140955644	0.2014647892956134	0.09345189205811621	0.09384109461718637	0.07096104574170342	0.07164475718419994
min_ff_n40C_1v95	u_memory.g_read[0].g_bank[1].g_slice[0].u_sram/din[5]	input	0.13412423949255015	0.13495628226056766	0.06688447712344114	0.06719044071124003	0.06381853866980342	0.06450225011229993
min_ff_n40C_1v95	u_memory.g_read[0].g_bank[1].g_slice[0].u_sram/din[6]	input	0.16250191470223996	0.16333605301621645	0.07928020739900177	0.07959100739585168	0.07876159576966635	0.07944529365963571
min_ff_n40C_1v95	u_memory.g_read[0].g_bank[1].g_slice[0].u_sram/din[7]	input	0.26752741688618187	0.26870675129408994	0.11977756286807306	0.1201702765074586	0.09592074178129892	0.09660444644753186
min_ff_n40C_1v95	u_memory.g_read[0].g_bank[1].g_slice[0].u_sram/din[8]	input	0.22254795228882074	0.22372792507496797	0.10209554729412318	0.10248635273768514	0.07927756080728862	0.07996126547352156
min_ff_n40C_1v95	u_memory.g_read[0].g_bank[1].g_slice[0].u_sram/din[9]	input	0.18975516991037722	0.19093512881873664	0.0893432966497798	0.08972009940544368	0.06711037975337675	0.06779409119587326
min_ff_n40C_1v95	u_memory.g_read[0].g_bank[1].g_slice[0].u_sram/din[10]	input	0.2310218405465747	0.23220358968956134	0.10625360313820664	0.1067074623106734	0.08215907880242124	0.0828427766923906
min_ff_n40C_1v95	u_memory.g_read[0].g_bank[1].g_slice[0].u_sram/din[11]	input	0.23544752258963797	0.2366297990885613	0.10829548369173381	0.10869619093689664	0.08395693672615459	0.08464064139238753
min_ff_n40C_1v95	u_memory.g_read[0].g_bank[1].g_slice[0].u_sram/din[12]	input	0.17450292599807682	0.1756464002022895	0.08774118237520057	0.08816570390424161	0.061476180862520685	0.06215988552875362
min_ff_n40C_1v95	u_memory.g_read[0].g_bank[1].g_slice[0].u_sram/din[13]	input	0.22545691702458015	0.22663647347709315	0.10327362576223464	0.10366473651712838	0.08029188614975744	0.08097559081599037
min_ff_n40C_1v95	u_memory.g_read[0].g_bank[1].g_slice[0].u_sram/din[14]	input	0.21833296282025572	0.21951332418446157	0.10042704862156526	0.10081715323684293	0.07774325887915934	0.07842697032165585
min_ff_n40C_1v95	u_memory.g_read[0].g_bank[1].g_slice[0].u_sram/din[15]	input	0.2162144630002416	0.2173929647408812	0.0995322435581869	0.09992208449549622	0.07693920777178051	0.07762291243801345
min_ff_n40C_1v95	u_memory.g_read[0].g_bank[1].g_slice[0].u_sram/din[16]	input	0.23979931929041243	0.2409775989864471	0.10888263901609463	0.10927475591060443	0.08565266958150339	0.08633637424773632
min_ff_n40C_1v95	u_memory.g_read[0].g_bank[1].g_slice[0].u_sram/din[17]	input	0.18937861001599998	0.1905589158690546	0.08925814948268496	0.08963486897162198	0.06694604858534584	0.06762975325157877
min_ff_n40C_1v95	u_memory.g_read[0].g_bank[1].g_slice[0].u_sram/din[18]	input	0.21975851693945003	0.2209369631689384	0.10085375590218604	0.10129710265038838	0.07805007454144558	0.07873377243141494
min_ff_n40C_1v95	u_memory.g_read[0].g_bank[1].g_slice[0].u_sram/din[19]	input	0.23463767040432515	0.23581689378993076	0.10684263196392152	0.10723390925226894	0.08369604380213669	0.0843797552446332
